kepid,kepoi_name,kepler_name,koi_disposition,koi_prad,koi_period,koi_teq,koi_srad,koi_steff,koi_tce_plnt_num
11506235,"K07454.01",,"FALSE POSITIVE",35.03,20.413052415,668.0,0.9630,5941.00,1
11551652,"K07455.01",,"CANDIDATE",2.44,3.773744,2001.0,2.0690,7302.00,2
11560382,"K07456.01",,"FALSE POSITIVE",0.79,0.527679032,2115.0,0.8600,5799.00,1
11560431,"K07457.01",,"FALSE POSITIVE",0.42,0.527673075,1970.0,0.8280,5367.00,3
2438062,"K06271.01",,"FALSE POSITIVE",44.35,2.44295727,1352.0,1.0000,5780.00,1
2438517,"K06272.01",,"FALSE POSITIVE",1.27,3.31587688,1097.0,0.8750,5385.00,1
2442084,"K06273.01",,"FALSE POSITIVE",32.57,49.788613011,271.0,0.5420,3892.00,1
2449245,"K06274.01",,"CANDIDATE",1.5,18.1772927,737.0,1.0260,6158.00,1
2450716,"K06275.01",,"FALSE POSITIVE",0.6,1.38607973,1356.0,0.7680,5261.00,1
2557350,"K06276.01",,"CANDIDATE",0.64,3.09872834,579.0,0.4100,3628.00,1
2557430,"K06277.01",,"FALSE POSITIVE",72.32,0.648868342,2882.0,1.5240,6531.00,1
2568971,"K06278.01",,"FALSE POSITIVE",46.02,5.088582739,1786.0,1.9550,7514.00,1
4284147,"K06402.01",,"FALSE POSITIVE",,1.1611022,,,,1
4349935,"K06403.01",,"FALSE POSITIVE",0.81,0.792023257,1300.0,0.6250,4447.00,1
4352168,"K06404.01",,"FALSE POSITIVE",47.87,10.643743766,675.0,0.6940,5282.00,1
4356621,"K06405.01",,"FALSE POSITIVE",1.19,1.7317958,1825.0,1.5080,5691.00,1
4357985,"K06406.01",,"FALSE POSITIVE",1.36,8.65298599,734.0,0.7490,5210.00,1
4367544,"K06407.01",,"FALSE POSITIVE",14.94,1.19563447,1988.0,1.4130,5583.00,1
4372410,"K06408.01",,"FALSE POSITIVE",1.93,0.550537628,4181.0,2.1990,8098.00,1
4372620,"K06409.01",,"CANDIDATE",2.42,19.9310602,960.0,2.4910,5500.00,1
4372961,"K06410.01",,"FALSE POSITIVE",50.25,2.53470797,2117.0,2.2540,6440.00,1
5119143,"K06527.01",,"FALSE POSITIVE",2.92,0.530799654,3102.0,1.6220,6534.00,1
5125048,"K06528.01",,"FALSE POSITIVE",,0.56818769,,,,1
5126627,"K06529.01",,"FALSE POSITIVE",,1.0094779,,,,1
5130890,"K06530.01",,"FALSE POSITIVE",,0.91057795,,,,1
5164794,"K06531.01",,"FALSE POSITIVE",2.49,1.0429419,1795.0,1.0000,5780.00,1
5171707,"K06532.01",,"CANDIDATE",1.36,0.813998812,1933.0,0.9890,5705.00,1
5172274,"K06533.01",,"FALSE POSITIVE",9.08,6.12650913,1370.0,1.5340,6881.00,1
5174492,"K06534.01",,"FALSE POSITIVE",1.95,0.720589427,3927.0,2.2110,8497.00,2
6068947,"K06661.01",,"FALSE POSITIVE",9.97,0.573036404,2376.0,1.1960,5745.00,1
6103049,"K06662.01",,"FALSE POSITIVE",54.03,0.643171495,2193.0,0.9890,5899.00,1
6109688,"K06663.01",,"FALSE POSITIVE",65.6,14.086776961,1197.0,1.8900,7138.00,1
6111011,"K06664.01",,"CANDIDATE",0.93,14.7639145,632.0,0.7330,5541.00,1
6128141,"K06665.01",,"FALSE POSITIVE",31.43,1.872620976,1550.0,1.0040,6031.00,1
6128245,"K06666.01",,"CANDIDATE",0.75,1.118510435,1684.0,0.8650,5918.00,1
6131659,"K06667.01",,"FALSE POSITIVE",49.36,17.527826808,554.0,0.7320,5079.00,1
6146838,"K06668.01",,"FALSE POSITIVE",38.87,27.467217305,527.0,0.7420,5503.00,1
6950275,"K06796.01",,"FALSE POSITIVE",3.35,40.879068,533.0,0.9230,6072.00,1
6953219,"K06797.01",,"FALSE POSITIVE",1.4,0.566802325,1889.0,0.8240,5233.00,1
6956176,"K06798.01",,"CANDIDATE",3.56,2.64185268,2104.0,2.9350,5195.00,1
6962018,"K06799.01",,"FALSE POSITIVE",52.75,0.634946497,1475.0,0.7370,4446.00,1
6965293,"K06800.01",,"FALSE POSITIVE",54.93,5.077746556,1274.0,1.2710,6174.00,1
6967430,"K06801.01",,"FALSE POSITIVE",0.67,2.00383703,1518.0,1.0280,6045.00,1
7009828,"K06802.01",,"FALSE POSITIVE",40.62,5.321224925,958.0,0.7580,5787.00,1
7025851,"K06803.01",,"FALSE POSITIVE",69.55,2.340534383,1581.0,1.1360,6300.00,1
7870250,"K06926.01",,"FALSE POSITIVE",0.75,0.580724809,2191.0,0.9330,5989.00,1
7871395,"K06927.01",,"FALSE POSITIVE",,501.07647447,,,,1
7885518,"K06928.01",,"FALSE POSITIVE",0.69,1.72933255,1745.0,1.2110,5921.00,1
7885570,"K06929.01",,"FALSE POSITIVE",139.36,1.729338354,2230.0,2.5530,5587.00,1
7886329,"K06930.01",,"FALSE POSITIVE",65.47,0.567493852,3024.0,1.5480,6370.00,1
7902204,"K06931.01",,"CANDIDATE",1.2,2.54031121,1268.0,0.9110,5778.00,1
7919653,"K06932.01",,"FALSE POSITIVE",75.1,2.105238039,1966.0,1.8850,5947.00,1
7938468,"K06933.01",,"FALSE POSITIVE",237.79,7.226944171,1179.0,1.3600,6270.00,1
8560861,"K07059.01",,"FALSE POSITIVE",272.44,31.973311701,1289.0,3.4620,7854.00,1
8565900,"K07060.01",,"FALSE POSITIVE",,1.64125844,,,,1
8566113,"K07061.01",,"CANDIDATE",4.91,1.371587993,2413.0,1.6040,7045.00,2
8569819,"K07062.01",,"FALSE POSITIVE",2912.48,20.849919614,1099.0,1.9840,7355.00,1
8574270,"K07063.01",,"FALSE POSITIVE",33.11,15.120212531,605.0,0.7250,5232.00,1
8581658,"K07064.01",,"FALSE POSITIVE",78.24,3.481657589,1485.0,1.2910,6225.00,1
8590527,"K07065.01",,"FALSE POSITIVE",82.29,0.739769962,3013.0,1.8470,6465.00,1
8604993,"K07066.01",,"FALSE POSITIVE",33.99,6.570421193,946.0,0.9080,5812.00,1
8608490,"K07067.01",,"FALSE POSITIVE",125.64,0.541405029,2679.0,1.7820,5096.00,1
9579789,"K07193.01",,"FALSE POSITIVE",0.92,2.17814186,1174.0,0.8400,5101.00,1
9581498,"K07194.01",,"FALSE POSITIVE",,10.54884842,,,,1
9588862,"K07195.01",,"CANDIDATE",1,5.89773974,1150.0,1.1260,6300.00,1
9592855,"K07196.01",,"FALSE POSITIVE",110.14,0.609662423,3834.0,2.2740,7498.00,1
9596064,"K07197.01",,"CANDIDATE",1.46,1.74145041,1234.0,0.7640,5238.00,1
9596187,"K07198.01",,"FALSE POSITIVE",35.67,0.953299962,2011.0,1.0200,6183.00,1
9596892,"K07199.01",,"CANDIDATE",774.73,20.2944118,648.0,0.9180,5865.00,1
9597095,"K07200.01",,"FALSE POSITIVE",47.22,2.745640575,1300.0,1.0000,5780.00,1
10450504,"K07327.01",,"CANDIDATE",1.88,17.9908273,541.0,0.7520,4918.00,1
10454401,"K07328.01",,"FALSE POSITIVE",63.25,12.180721266,742.0,0.8820,5750.00,1
10462826,"K07329.01",,"FALSE POSITIVE",52.88,50.467024395,523.0,1.0120,6137.00,1
10464199,"K07330.01",,"CANDIDATE",1.09,198.11309,399.0,1.4860,6163.00,1
10468514,"K07331.01",,"FALSE POSITIVE",67.45,0.84986054,2260.0,1.6760,5164.00,1
10471113,"K07332.01",,"FALSE POSITIVE",0.85,0.933728196,2006.0,1.0320,6170.00,1
10481054,"K07333.01",,"FALSE POSITIVE",0.9,2.03742712,1812.0,1.3580,6356.00,1
10486425,"K07334.01",,"FALSE POSITIVE",100.89,5.274819905,1646.0,1.8340,7247.00,1
11560447,"K07458.01",,"FALSE POSITIVE",75.31,0.527678272,2551.0,1.4750,5321.00,1
11601357,"K07459.01",,"FALSE POSITIVE",1.15,3.55027051,1036.0,0.8000,5497.00,1
11602794,"K07460.01",,"CANDIDATE",1.58,5.70509519,947.0,0.9270,5455.00,1
11615481,"K07461.01",,"FALSE POSITIVE",59.22,65.4317194,490.0,1.0400,6201.00,1
11616200,"K07462.01",,"FALSE POSITIVE",39.08,1.718649321,1499.0,0.8650,6071.00,1
11616631,"K07463.01",,"FALSE POSITIVE",11.67,7.2949175,763.0,0.7310,5289.00,1
11616663,"K07464.01",,"FALSE POSITIVE",17.41,7.2935801,925.0,0.9510,5900.00,1
11618798,"K07465.01",,"FALSE POSITIVE",1.84,42.9261364,490.0,0.9530,5628.00,1
2570505,"K06279.01",,"FALSE POSITIVE",0.42,1.89129338,1152.0,0.7330,4986.00,1
2570767,"K06280.01",,"FALSE POSITIVE",1.19,1.89124453,2200.0,1.9770,5850.00,1
2571075,"K06281.01",,"FALSE POSITIVE",0.92,1.89134201,1325.0,0.8150,5658.00,1
2576692,"K06282.01",,"FALSE POSITIVE",110.85,87.87826191,530.0,1.6420,5784.00,1
2580872,"K06283.01",,"FALSE POSITIVE",57.95,15.926632768,670.0,0.9170,5496.00,1
2583777,"K06284.01",,"FALSE POSITIVE",49.16,0.958116585,2271.0,1.3650,6032.00,1
2693092,"K06285.01",,"FALSE POSITIVE",116.52,39.841522897,765.0,2.0700,6078.00,1
2708156,"K06286.01",,"FALSE POSITIVE",399.93,1.891268461,5047.0,4.6620,11287.00,1
2708172,"K06287.01",,"FALSE POSITIVE",6.57,1.89114441,932.0,0.6270,4267.00,1
4375101,"K06411.01",,"FALSE POSITIVE",54.72,61.25964956,447.0,0.8890,5912.00,1
4380283,"K06412.01",,"FALSE POSITIVE",67.08,0.872359598,2112.0,1.0480,6240.00,1
4384793,"K06413.01",,"FALSE POSITIVE",243.21,374.318792,241.0,0.8150,5997.00,1
4445630,"K06414.01",,"FALSE POSITIVE",81.61,5.627911313,1167.0,1.1150,6280.00,1
4446411,"K06415.01",,"FALSE POSITIVE",4.64,0.62927655,2102.0,0.9760,5628.00,1
4454219,"K06416.01",,"FALSE POSITIVE",53.32,1.22578134,1701.0,1.0000,5780.00,1
4456622,"K06417.01",,"FALSE POSITIVE",41.48,0.751408792,1926.0,0.9030,5697.00,1
4482738,"K06418.01",,"FALSE POSITIVE",6.85,0.866344816,3569.0,4.5270,4936.00,1
4484312,"K06419.01",,"FALSE POSITIVE",0.75,2.24294107,1654.0,1.1840,6082.00,1
5174920,"K06535.01",,"FALSE POSITIVE",1.35,0.950487062,4231.0,3.3850,8107.00,2
5181455,"K06536.01",,"FALSE POSITIVE",90.32,5.579631021,1108.0,1.0220,6188.00,1
5193386,"K06537.01",,"FALSE POSITIVE",97.23,21.37831102,1062.0,3.4840,4905.00,2
5193439,"K06538.01",,"CANDIDATE",1.45,129.847318,385.0,1.0320,6133.00,1
5196851,"K06539.01",,"FALSE POSITIVE",2.04,0.541396363,3204.0,1.4890,7118.00,2
5199978,"K06540.01",,"FALSE POSITIVE",5.02,0.550509602,3938.0,4.5290,4891.00,1
5211470,"K06541.01",,"FALSE POSITIVE",888.7,2.404293523,4178.0,17.0320,4697.00,1
5215508,"K06542.01",,"CANDIDATE",,0.8867443,,,,1
6147573,"K06669.01",,"FALSE POSITIVE",50.72,25.836831272,587.0,0.8970,5691.00,1
6152521,"K06670.01",,"FALSE POSITIVE",2.51,0.94895231,3464.0,3.0670,6661.00,1
6185717,"K06671.01",,"FALSE POSITIVE",57.95,11.702203927,1240.0,2.1330,6148.00,1
6187508,"K06672.01",,"CANDIDATE",1,2.28494301,1180.0,0.7890,5396.00,1
6205460,"K06673.01",,"FALSE POSITIVE",90.36,3.722775537,1731.0,2.5920,5425.00,1
6206751,"K06674.01",,"FALSE POSITIVE",90.34,1.245342215,2341.0,1.4760,6967.00,1
6207053,"K06675.01",,"FALSE POSITIVE",1.29,0.604755462,1598.0,0.7260,4842.00,1
6209225,"K06676.01",,"CANDIDATE",1.81,439.21978,266.0,0.9620,6553.00,1
6220470,"K06677.01",,"FALSE POSITIVE",56.52,8.144135648,1491.0,1.8620,7605.00,1
7031132,"K06804.01",,"FALSE POSITIVE",0.35,0.566795196,2066.0,0.9080,5680.00,1
7031732,"K06805.01",,"FALSE POSITIVE",0.52,0.566798827,2045.0,0.8890,5548.00,1
7031767,"K06806.01",,"FALSE POSITIVE",0.49,0.56678012,2073.0,0.9110,5674.00,1
7031948,"K06807.01",,"FALSE POSITIVE",0.58,0.566800113,1180.0,0.5260,3844.00,1
7031992,"K06808.01",,"FALSE POSITIVE",0.86,0.56679293,2064.0,0.8530,5812.00,1
7032117,"K06809.01",,"FALSE POSITIVE",0.55,0.566809491,1656.0,0.6540,4987.00,1
7032174,"K06810.01",,"FALSE POSITIVE",0.79,0.566799218,3153.0,1.7530,6108.00,1
7032383,"K06811.01",,"FALSE POSITIVE",0.64,0.566797404,1890.0,0.7840,5313.00,1
7939761,"K06934.01",,"CANDIDATE",2.16,22.2548897,899.0,2.3880,5349.00,1
7943535,"K06935.01",,"FALSE POSITIVE",91.91,4.719336335,1722.0,2.0580,6792.00,1
7947631,"K06936.01",,"FALSE POSITIVE",25.98,1.258274109,1207.0,0.5870,4937.00,1
7950775,"K06937.01",,"FALSE POSITIVE",56.94,8.966610607,1038.0,1.1320,6480.00,1
7955301,"K06938.01",,"FALSE POSITIVE",291.01,15.32763411,1472.0,6.7840,4830.00,1
7960295,"K06939.01",,"FALSE POSITIVE",67.03,2.10413487,1421.0,1.0000,5780.00,1
7960547,"K06940.01",,"FALSE POSITIVE",52.84,6.767341062,933.0,0.8430,5926.00,1
7967100,"K06941.01",,"FALSE POSITIVE",45.99,1.92730001,1614.0,1.1100,6057.00,1
8610483,"K07068.01",,"FALSE POSITIVE",67.36,48.79936881,525.0,0.9920,6170.00,1
8613446,"K07069.01",,"CANDIDATE",1.61,1.01485981,1928.0,1.0240,6158.00,1
8618226,"K07070.01",,"FALSE POSITIVE",119.09,5.882036054,1114.0,1.1870,5837.00,1
8621026,"K07071.01",,"FALSE POSITIVE",67.38,4.059428737,1455.0,1.3300,6610.00,1
8624860,"K07072.01",,"CANDIDATE",4.39,15.3902613,1459.0,4.9940,5649.00,1
8625408,"K07073.01",,"CANDIDATE",30.25,279.036565,323.0,1.2730,6072.00,1
8686442,"K07074.01",,"CANDIDATE",1.49,26.8552365,618.0,0.9550,6045.00,1
8690001,"K07075.01",,"FALSE POSITIVE",101.44,19.35954117,942.0,1.5670,6198.00,1
8693536,"K07076.01",,"CANDIDATE",1.28,16.2347636,852.0,1.1880,6478.00,1
9597854,"K07201.01",,"FALSE POSITIVE",0.89,1.287097944,1631.0,0.8520,5906.00,1
9602431,"K07202.01",,"FALSE POSITIVE",0.52,3.5565617,883.0,0.6330,4964.00,1
9602538,"K07203.01",,"FALSE POSITIVE",0.56,3.55646511,1076.0,0.8180,5475.00,1
9630640,"K07204.01",,"FALSE POSITIVE",374.78,3.661895766,1708.0,1.5890,6793.00,1
9635520,"K07205.01",,"CANDIDATE",39.82,2.3518268,1535.0,1.4260,5445.00,1
9635529,"K07206.01",,"FALSE POSITIVE",59.62,2.35195525,1678.0,1.2250,6550.00,1
9637299,"K07207.01",,"FALSE POSITIVE",74.77,1.882438182,1818.0,1.2130,6322.00,1
9639106,"K07208.01",,"CANDIDATE",0.87,3.57944367,1018.0,0.8010,5341.00,1
9640123,"K07209.01",,"CANDIDATE",3.28,8.2553499,1462.0,3.6000,5403.00,1
10490960,"K07335.01",,"FALSE POSITIVE",72.9,5.682410334,1141.0,1.1960,5897.00,1
10491031,"K07336.01",,"FALSE POSITIVE",118.99,2.199069234,2104.0,1.9250,6613.00,1
10535807,"K07337.01",,"FALSE POSITIVE",59.19,1.481655821,1935.0,1.1740,6478.00,1
10535858,"K07338.01",,"FALSE POSITIVE",0.38,0.93370968,865.0,0.4200,3615.00,1
10546063,"K07339.01",,"CANDIDATE",1.73,10.6982275,919.0,1.0970,6277.00,1
10547685,"K07340.01",,"FALSE POSITIVE",52.43,1.388509353,1836.0,1.1300,6075.00,1
10549576,"K07341.01",,"FALSE POSITIVE",68.91,9.089355023,1511.0,2.0150,7675.00,1
10552700,"K07342.01",,"FALSE POSITIVE",37.72,0.94808587,3359.0,2.8560,6875.00,1
11619964,"K07466.01",,"FALSE POSITIVE",61.14,10.368552685,845.0,0.9440,5855.00,1
11650543,"K07467.01",,"CANDIDATE",1.33,7.20558084,1253.0,1.6930,6002.00,1
11651105,"K07468.01",,"FALSE POSITIVE",19.71,13.8602646,690.0,0.7960,5667.00,1
11662440,"K07469.01",,"FALSE POSITIVE",44,13.639480425,680.0,0.8460,5461.00,1
11671646,"K07470.01",,"CANDIDATE",1.9,392.50115,225.0,0.9880,5128.00,1
11672354,"K07471.01",,"CANDIDATE",1.3,5.29655591,1156.0,1.1000,6268.00,1
11704044,"K07472.01",,"FALSE POSITIVE",60.49,6.882686062,921.0,0.9480,5704.00,1
11706658,"K07473.01",,"FALSE POSITIVE",19.09,1.407937865,1179.0,0.7410,4627.00,1
2708445,"K06288.01",,"FALSE POSITIVE",164.49,1.89117723,3536.0,6.8600,5086.00,1
2708614,"K06289.01",,"FALSE POSITIVE",48.13,52.884577,555.0,1.0780,6483.00,1
2711114,"K06290.01",,"FALSE POSITIVE",54.36,1.429439352,2079.0,1.3710,6491.00,1
2716979,"K06291.01",,"CANDIDATE",0.98,8.8324193,999.0,1.1330,6060.00,1
2720354,"K06292.01",,"FALSE POSITIVE",40,2.821328194,1807.0,1.5060,6701.00,1
2834463,"K06293.01",,"CANDIDATE",1.21,5.88836941,1125.0,1.0840,6243.00,1
2852560,"K06294.01",,"FALSE POSITIVE",51.58,11.961308501,696.0,0.7850,5564.00,1
2856960,"K06295.01",,"FALSE POSITIVE",8.99,204.280255,236.0,0.7270,4907.00,2
4484356,"K06420.01",,"FALSE POSITIVE",29.45,0.572079631,1716.0,0.6390,5233.00,1
4489844,"K06421.01",,"FALSE POSITIVE",0.54,0.822314545,1922.0,0.9380,5709.00,1
4540632,"K06422.01",,"FALSE POSITIVE",141.82,31.005392846,682.0,1.7840,5023.00,1
4544623,"K06423.01",,"FALSE POSITIVE",13.92,2.189097,647.0,0.4060,3624.00,1
4565985,"K06424.01",,"FALSE POSITIVE",52.64,17.51191534,2246.0,20.8880,4029.00,1
4567118,"K06425.01",,"CANDIDATE",1.5,521.10826,231.0,0.9470,5942.00,1
4569590,"K06426.01",,"FALSE POSITIVE",59.95,41.3701638,1133.0,6.8830,4764.00,1
4574310,"K06427.01",,"FALSE POSITIVE",83.16,1.306220168,2095.0,1.1240,6600.00,1
4575824,"K06428.01",,"FALSE POSITIVE",1.56,631.632,201.0,0.8940,5689.00,1
5216727,"K06543.01",,"FALSE POSITIVE",77.4,0.756511623,2549.0,1.4170,6343.00,1
5218014,"K06544.01",,"FALSE POSITIVE",319.52,10.845286549,1682.0,7.0230,5096.00,1
5255552,"K06545.01",,"FALSE POSITIVE",23.48,32.45541269,392.0,0.5430,4869.00,1
5263167,"K06546.01",,"CANDIDATE",1.03,3.39401963,1306.0,1.0290,6181.00,1
5266937,"K06547.01",,"FALSE POSITIVE",75.86,5.917085496,1005.0,0.9870,5661.00,1
5269407,"K06548.01",,"FALSE POSITIVE",45.91,0.958871144,1743.0,0.8920,5530.00,1
5271803,"K06549.01",,"FALSE POSITIVE",6.2,0.5402463,3249.0,1.4980,7296.00,1
5272571,"K06550.01",,"FALSE POSITIVE",2.18,1.288046428,2945.0,3.8710,5216.00,1
6228703,"K06678.01",,"FALSE POSITIVE",105.07,4.200206781,1737.0,1.9230,6873.00,1
6231401,"K06679.01",,"FALSE POSITIVE",26.96,6.091954982,1036.0,0.9130,6063.00,1
6265961,"K06680.01",,"CANDIDATE",0.8,5.52507406,1028.0,1.0370,5600.00,1
6279823,"K06681.01",,"FALSE POSITIVE",6149.09,485.52409,191.0,0.8000,5227.00,1
6283224,"K06682.01",,"FALSE POSITIVE",42.33,0.76647343,1628.0,0.7220,5297.00,1
6285094,"K06683.01",,"FALSE POSITIVE",1.03,5.2439783,1068.0,0.9560,6029.00,1
6285396,"K06684.01",,"FALSE POSITIVE",0.88,5.2436639,1059.0,0.8620,6212.00,1
6285397,"K06685.01",,"FALSE POSITIVE",0.76,5.2438269,743.0,0.6890,4634.00,1
7032968,"K06812.01",,"FALSE POSITIVE",0.27,0.56678702,2356.0,0.9990,6045.00,1
7033713,"K06813.01",,"FALSE POSITIVE",0.79,2.19642864,1193.0,0.8060,5376.00,1
7033748,"K06814.01",,"FALSE POSITIVE",82.04,2.19635512,1793.0,1.2730,6438.00,1
7049486,"K06815.01",,"FALSE POSITIVE",66.69,26.718417546,727.0,1.2860,5957.00,1
7050754,"K06816.01",,"FALSE POSITIVE",3.5,0.615787196,3886.0,3.0750,6315.00,1
7090801,"K06817.01",,"FALSE POSITIVE",2.35,548.08441,222.0,1.0000,5780.00,1
7097571,"K06818.01",,"FALSE POSITIVE",57.06,2.213964145,1891.0,1.5140,6256.00,1
7103300,"K06819.01",,"CANDIDATE",1.01,3.226232203,1620.0,1.4370,6534.00,1
7970629,"K06942.01",,"FALSE POSITIVE",43.68,1.025534511,1896.0,0.9190,6267.00,1
7970760,"K06943.01",,"FALSE POSITIVE",53.4,7.64941291,1050.0,1.0760,6387.00,1
7971389,"K06944.01",,"FALSE POSITIVE",51.06,13.174807933,811.0,0.9970,6067.00,1
7976136,"K06945.01",,"FALSE POSITIVE",26.41,0.655094658,2173.0,1.0120,6063.00,1
7976435,"K06946.01",,"FALSE POSITIVE",,3.33287187,,,,1
7985167,"K06947.01",,"FALSE POSITIVE",67.05,0.692239369,2594.0,1.3580,6163.00,1
7987749,"K06948.01",,"FALSE POSITIVE",73.8,17.030857558,836.0,1.4230,5575.00,1
8007675,"K06949.01",,"CANDIDATE",1.24,2.352446342,2173.0,2.0030,6749.00,1
8700506,"K07077.01",,"FALSE POSITIVE",93.43,43.797829003,668.0,1.2920,6860.00,1
8701327,"K07078.01",,"FALSE POSITIVE",133.79,4.254417651,1360.0,1.2350,6292.00,1
8711548,"K07079.01",,"FALSE POSITIVE",127.57,18.778162159,1002.0,1.7100,6794.00,1
8713828,"K07080.01",,"FALSE POSITIVE",,1.25451792,,,,2
8719897,"K07081.01",,"FALSE POSITIVE",246.75,1.575710265,2630.0,4.2930,5017.00,1
8736245,"K07082.01",,"FALSE POSITIVE",52.52,2.534740757,1230.0,0.7810,5810.00,1
8738115,"K07083.01",,"FALSE POSITIVE",43.08,37.59406667,554.0,0.9170,5941.00,1
8739209,"K07084.01",,"FALSE POSITIVE",1.07,3.6972959,1571.0,1.5940,6313.00,1
8746310,"K07085.01",,"FALSE POSITIVE",33.93,6.855624762,987.0,0.9310,6109.00,1
9640921,"K07210.01",,"FALSE POSITIVE",15.47,80.7060641,428.0,0.9490,6053.00,1
9640921,"K07210.02",,"FALSE POSITIVE",1.22,2.17814513,1428.0,0.9490,6053.00,3
9641031,"K07211.01",,"FALSE POSITIVE",77.59,1.089077111,2045.0,1.1760,6126.00,1
9641103,"K07212.01",,"FALSE POSITIVE",0.44,1.089057762,1404.0,0.7370,5096.00,1
9644411,"K07213.01",,"FALSE POSITIVE",1.59,0.379412331,1643.0,0.6660,4331.00,1
9644683,"K07214.01",,"FALSE POSITIVE",26.57,0.585940879,1873.0,0.7970,5459.00,1
9651602,"K07215.01",,"CANDIDATE",0.83,3.90735046,1007.0,0.8090,5497.00,1
9652166,"K07216.01",,"FALSE POSITIVE",0.85,0.646523404,3163.0,1.6310,7257.00,1
10556578,"K07343.01",,"FALSE POSITIVE",34.05,0.626431697,1709.0,0.7210,5134.00,2
10583181,"K07344.01",,"FALSE POSITIVE",80.71,2.696354974,1815.0,1.5790,6472.00,1
10586619,"K07345.01",,"CANDIDATE",2.16,377.501257,242.0,0.9400,5751.00,1
10592163,"K07346.01",,"FALSE POSITIVE",53.72,14.762889172,759.0,1.0310,5691.00,1
10597164,"K07347.01",,"FALSE POSITIVE",2.97,4.5638537,1533.0,2.3900,5446.00,1
10601538,"K07348.01",,"FALSE POSITIVE",1.2,1.463775066,2308.0,1.6510,6781.00,1
10601579,"K07349.01",,"FALSE POSITIVE",123.02,8.098754149,1176.0,1.4500,6328.00,1
10613718,"K07350.01",,"FALSE POSITIVE",29.98,0.587938916,1800.0,0.7400,5237.00,1
8557246,"K07895.01",,"FALSE POSITIVE",2.02,246.87131,302.0,0.9600,6168.00,2
11709022,"K07474.01",,"FALSE POSITIVE",,0.71957289,,,,1
11724091,"K07475.01",,"FALSE POSITIVE",129.87,1.559090282,2905.0,2.6240,7279.00,1
11757422,"K07476.01",,"FALSE POSITIVE",0.66,1.81993557,907.0,0.5780,4205.00,1
11763910,"K07477.01",,"FALSE POSITIVE",0.93,0.612888148,2796.0,1.3680,6720.00,1
11768970,"K07478.01",,"FALSE POSITIVE",149.19,15.541358818,1174.0,3.5400,5092.00,1
11773625,"K07479.01",,"CANDIDATE",1.1,7.1969168,1132.0,1.5750,5530.00,1
11775530,"K07480.01",,"FALSE POSITIVE",1.21,12.8177012,999.0,1.3850,6290.00,1
11811454,"K07481.01",,"FALSE POSITIVE",104.26,2.274628199,2092.0,1.9470,6389.00,1
8560280,"K07896.01",,"FALSE POSITIVE",11.4,85.338393,741.0,4.6960,4850.00,1
2860594,"K06296.01",,"FALSE POSITIVE",59.94,5.499941793,1878.0,2.6340,7079.00,1
2860788,"K06297.01",,"FALSE POSITIVE",34.05,2.629870555,1291.0,0.9670,5566.00,1
2969638,"K06298.01",,"FALSE POSITIVE",,1.97362159,,,,1
2970670,"K06299.01",,"CANDIDATE",0.67,0.947554749,1633.0,0.8400,5508.00,1
2973509,"K06300.01",,"FALSE POSITIVE",82.03,6.62761199,1204.0,1.3330,6316.00,1
2994092,"K06301.01",,"CANDIDATE",2.94,50.271927,589.0,1.2150,6520.00,1
2998124,"K06302.01",,"FALSE POSITIVE",74.25,28.597880332,1014.0,2.4740,6590.00,1
3098194,"K06303.01",,"FALSE POSITIVE",71.42,30.476518853,592.0,1.0730,5527.00,1
4578594,"K06429.01",,"FALSE POSITIVE",50.74,252.1638623,242.0,0.7450,5432.00,1
4587448,"K06430.01",,"FALSE POSITIVE",,2.23416013,,,,1
4633434,"K06431.01",,"FALSE POSITIVE",39.79,22.271198511,515.0,0.7300,5068.00,1
4661634,"K06432.01",,"FALSE POSITIVE",39.18,73.894163515,392.0,0.8410,5442.00,1
4665989,"K06433.01",,"FALSE POSITIVE",98.04,1.124033822,2547.0,1.5630,7141.00,1
4671584,"K06434.01",,"FALSE POSITIVE",47.68,2.796661168,1661.0,1.3260,6331.00,1
4678171,"K06435.01",,"FALSE POSITIVE",54.56,15.288709179,509.0,0.7190,4464.00,1
4681152,"K06436.01",,"FALSE POSITIVE",46.3,1.83592242,1501.0,0.9760,5930.00,1
4725292,"K06437.01",,"FALSE POSITIVE",,1.15495063,,,,2
8297017,"K07879.01",,"CANDIDATE",6.15,128.208643,792.0,3.8110,7128.00,2
5282656,"K06551.01",,"FALSE POSITIVE",1.06,1.516372183,1686.0,1.0460,6142.00,1
5284133,"K06552.01",,"FALSE POSITIVE",104.57,8.784575777,1555.0,1.9140,8144.00,1
5285607,"K06553.01",,"FALSE POSITIVE",56.11,1.949700508,1716.0,1.1930,6469.00,1
5286786,"K06554.01",,"FALSE POSITIVE",29.19,9.948701373,704.0,0.7860,5152.00,1
5288543,"K06555.01",,"FALSE POSITIVE",86.12,3.457078812,1603.0,1.4820,6526.00,1
5294739,"K06556.01",,"FALSE POSITIVE",571.07,3.735993484,2063.0,4.0550,5467.00,1
5295206,"K06557.01",,"CANDIDATE",1.04,6.63448023,1177.0,1.2250,6463.00,1
5298620,"K06558.01",,"FALSE POSITIVE",0.87,12.4239677,606.0,0.6980,4995.00,1
5300878,"K06559.01",,"FALSE POSITIVE",46.59,0.639721284,1505.0,0.6250,4794.00,1
